user id,gender,age,occupation,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,unknown count,Action count,Adventure count,Animation count,Children's count,Comedy count,Crime count,Documentary count,Drama count,Fantasy count,Film-Noir count,Horror count,Musical count,Mystery count,Romance count,Sci-Fi count,Thriller count,War count,Western count
551,M,25,programmer,0,2.0,2.0,0,0,2.0,4.0,0,3.0,0,0,0,0,0,0,0,3.6666666666666665,0,0,0,2,1,0,0,1,1,0,2,0,0,0,0,0,0,0,3,0,0
552,M,45,other,0,0,0,3.0,3.0,3.0,0,0,3.5,0,0,0,0,0,4.0,3.0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,1,1,0,0,0
553,M,58,educator,0,5.0,0,3.0,3.0,3.0,0,0,4.333333333333333,0,0,0,0,0,0,0,5.0,5.0,0,0,1,0,1,2,2,0,0,3,0,0,0,0,0,0,0,1,1,0
554,M,32,scientist,0,2.0,0,3.0,3.5,3.0,0,0,3.0,0,0,0,0,0,0,3.0,0,0,0,0,1,0,1,2,3,0,0,3,0,0,0,0,0,0,1,0,0,0
555,F,29,educator,0,4.0,4.0,0,0,4.333333333333333,0,0,4.0,0,0,0,4.0,0,0,4.0,4.0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,1,0,0,1,1,0,0
556,F,35,educator,0,5.0,0,0,0,0,5.0,5.0,5.0,0,0,0,0,0,0,0,5.0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0
557,F,30,writer,0,4.0,4.0,0,5.0,5.0,5.0,0,4.5,0,0,0,0,0,4.0,4.0,5.0,4.0,0,0,1,1,0,1,1,1,0,2,0,0,0,0,0,1,1,1,1,0
558,F,56,writer,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
559,M,69,executive,0,2.5,0,0,0,4.0,3.5,0,3.0,0,0,0,0,0,4.0,0,3.5,1.0,0,0,2,0,0,0,1,2,0,3,0,0,0,0,0,1,0,2,1,0
560,M,32,student,0,0,0,4.0,4.0,4.0,4.5,0,3.0,0,0,0,0,0,0,3.0,4.5,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,1,2,0,0
561,M,23,engineer,0,3.0,3.0,2.0,2.0,2.5,0,0,3.0,0,0,0,0,0,0,0,3.0,0,0,0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0
562,F,54,administrator,0,3.0,5.0,2.0,2.0,1.5,4.0,0,2.5,0,0,0,0,0,5.0,5.0,4.0,5.0,0,0,2,1,1,1,2,1,0,2,0,0,0,0,0,1,1,1,1,0
563,F,39,librarian,0,4.5,4.5,0,0,4.0,0,0,0,0,0,0,0,0,4.5,5.0,4.0,5.0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,2,1,1,1,0
564,M,65,retired,0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0
565,M,40,student,0,0,0,0,0,5.0,0,0,5.0,0,0,0,0,0,5.0,0,0,5.0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,1,0
566,M,20,student,0,5.0,5.0,0,4.0,4.0,3.0,0,4.0,0,0,0,0,0,0,4.0,4.0,0,0,0,1,1,0,1,1,1,0,2,0,0,0,0,0,0,1,2,0,0
567,M,24,entertainment,0,0,0,3.0,3.0,3.0,0,0,4.0,0,0,0,0,0,0,4.0,0,4.0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,1,0
568,M,39,educator,0,0,0,0,0,0,4.0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
569,M,34,educator,0,0,0,4.0,4.0,4.0,0,0,4.5,0,0,0,0,0,0,4.0,1.0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0
570,M,26,educator,0,1.0,0,0,1.0,1.0,0,0,2.3333333333333335,0,0,0,0,0,3.0,3.0,1.0,1.0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,1,1,1,1,0
571,M,34,artist,0,0,0,0,0,3.5,0,2.0,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0
572,M,51,educator,0,0,0,0,0,4.0,3.0,0,4.0,0,0,0,0,0,4.0,0,3.0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,1,0,0
573,M,68,retired,0,4.0,4.0,0,0,4.0,0,0,4.0,0,0,0,0,0,4.0,4.0,0,4.0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,2,1,0,4,0
574,M,56,educator,0,5.0,0,0,0,5.0,5.0,0,4.666666666666667,0,0,0,0,0,4.0,0,5.0,5.0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,1,0,2,1,0
575,M,33,marketing,0,4.0,2.0,0,0,0,0,0,4.0,0,0,0,0,0,2.0,3.5,4.666666666666667,2.0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,2,3,1,0
576,M,48,executive,0,0,0,4.0,4.0,4.0,0,0,4.0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0
577,F,36,student,0,4.0,0,5.0,5.0,4.5,4.0,0,3.3333333333333335,0,0,0,0,0,0,2.0,4.0,0,0,0,1,0,1,1,2,1,0,3,0,0,0,0,0,0,1,1,0,0
578,M,31,administrator,0,3.0,4.0,0,0,0,0,0,2.5,0,0,0,0,0,2.0,3.0,3.0,3.0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,1,2,1,1,0
579,M,32,educator,0,2.0,0,4.0,4.0,3.3333333333333335,0,0,2.5,0,0,0,0,0,0,3.0,0,0,0,0,1,0,1,1,3,0,0,2,0,0,0,0,0,0,1,0,0,0
580,M,16,student,0,0,0,3.0,3.0,3.0,0,0,3.0,0,0,0,0,0,0,3.0,5.0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0
581,M,37,other,0,4.0,4.0,0,0,0,5.0,0,4.666666666666667,0,0,0,0,0,4.0,4.0,5.0,4.0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,1,2,1,1,0
582,M,17,student,0,0,0,4.0,4.0,4.0,0,0,4.0,0,0,0,0,0,0,5.0,3.0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0
583,M,44,engineer,0,0,0,0,0,4.0,4.5,0,4.5,0,0,0,0,0,4.0,5.0,4.5,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,2,1,2,0,0
584,M,25,student,0,3.5,3.5,0,0,3.5,0,0,0,0,0,0,0,0,4.0,3.5,0,4.0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0
585,M,69,librarian,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,4.0,0,0,3.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0
586,M,20,student,0,4.0,0,0,0,5.0,4.0,0,3.0,0,0,5.0,0,0,0,0,4.333333333333333,3.0,0,0,2,0,0,0,1,2,0,1,0,0,1,0,0,0,0,3,1,0
587,M,26,other,0,1.0,0,0,3.5,3.5,0,0,2.5,0,0,0,0,0,0,4.0,1.0,1.0,0,0,1,0,0,2,2,0,0,2,0,0,0,0,0,0,1,1,1,0
588,F,18,student,0,0,0,4.0,4.5,4.5,5.0,0,4.0,0,0,0,0,0,0,3.0,5.0,0,0,0,0,0,1,2,2,1,0,2,0,0,0,0,0,0,1,1,0,0
589,M,21,lawyer,0,0,0,0,4.0,4.0,0,0,1.5,0,0,0,0,0,1.0,2.0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,1,1,0,0,0
590,M,50,educator,0,0,0,0,0,4.0,0,0,4.333333333333333,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0
591,F,57,librarian,0,4.0,0,0,3.0,3.75,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0
592,M,18,student,0,4.0,0,4.0,4.0,4.0,0,0,4.5,0,0,0,0,0,0,5.0,4.0,0,0,0,1,0,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
593,F,31,educator,0,4.0,0,3.0,3.0,3.3333333333333335,4.0,0,3.6666666666666665,0,0,0,0,0,0,0,4.0,0,0,0,1,0,1,2,3,1,0,3,0,0,0,0,0,0,0,1,0,0
594,M,46,educator,0,3.0,3.0,0,0,0,0,0,3.6666666666666665,0,0,0,0,0,3.5,3.0,0,3.0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,2,1,0,1,0
595,M,25,programmer,0,0,0,0,0,0,0,0,4.333333333333333,0,0,0,0,0,5.0,0,4.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0
596,M,20,artist,0,5.0,5.0,0,0,2.0,0,0,3.0,0,0,2.0,0,0,5.0,5.0,0,5.0,0,0,1,1,0,0,2,0,0,1,0,0,1,0,0,1,1,0,1,0
597,M,23,other,0,4.0,4.0,3.0,3.0,3.0,3.0,0,5.0,0,0,0,0,0,5.0,5.0,0,5.0,0,0,2,2,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0
598,F,40,marketing,0,5.0,0,0,2.5,2.5,0,0,5.0,0,0,0,0,0,0,5.0,0,5.0,0,0,1,0,0,2,2,0,0,2,0,0,0,0,0,0,1,0,1,0
599,F,22,student,0,0,0,4.0,4.0,4.25,3.0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,2,0,0,0,0
600,M,34,programmer,0,4.0,3.0,0,0,4.0,5.0,0,4.5,0,0,0,0,0,0,0,4.0,5.0,0,0,3,1,0,0,1,1,0,2,0,0,0,0,0,0,0,2,1,0
601,F,19,artist,0,0,0,0,3.0,3.0,3.0,0,2.6666666666666665,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,0,0
602,F,47,other,0,5.0,5.0,4.0,4.0,4.0,0,0,4.0,0,0,0,0,0,5.0,5.0,5.0,5.0,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0
603,M,21,programmer,0,3.0,3.0,0,0,3.0,5.0,0,5.0,0,0,0,3.0,0,0,5.0,4.333333333333333,0,0,0,1,1,0,0,1,2,0,1,0,0,0,1,0,0,1,3,0,0
604,M,39,educator,0,0,0,0,0,0,2.0,5.0,2.6666666666666665,0,0,0,0,0,0,4.0,2.0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,1,1,0,0
605,M,33,engineer,0,0,0,4.0,4.0,4.0,4.0,0,4.5,0,0,0,0,0,5.0,0,4.0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,1,0,1,0,0
606,M,28,programmer,0,0,0,5.0,3.5,3.5,0,0,3.0,0,0,0,0,0,0,4.0,5.0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0
607,F,49,healthcare,0,0,0,0,0,4.0,5.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0
608,M,22,other,0,3.0,0,0,2.0,2.5,5.0,0,3.0,0,0,0,0,0,0,0,5.0,0,0,0,1,0,0,1,2,1,0,3,0,0,0,0,0,0,0,1,0,0
609,F,13,student,0,1.0,0,1.0,1.0,1.0,0,0,4.5,0,0,0,0,0,4.0,0,1.0,0,0,0,1,0,1,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0
610,M,22,student,0,0,0,4.0,4.0,4.0,0,0,3.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,1,2,2,0,0,3,0,0,0,0,0,0,1,0,0,0
611,M,46,librarian,0,0,0,0,0,4.0,0,0,4.666666666666667,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0
612,M,36,educator,0,0,0,4.0,4.0,4.0,0,0,3.3333333333333335,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0
613,F,37,marketing,0,4.0,5.0,4.0,4.0,4.0,5.0,0,3.0,0,0,0,0,0,5.0,5.0,4.0,5.0,0,0,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,2,1,0
614,M,54,educator,0,0,0,5.0,5.0,5.0,0,0,3.0,0,0,0,0,0,3.0,2.0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,1,1,0,0,0
615,M,38,educator,0,4.0,0,0,0,4.0,0,0,4.666666666666667,0,0,0,0,0,5.0,0,5.0,4.0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,1,1,0
616,M,55,scientist,0,3.0,0,0,0,4.0,0,0,3.5,0,0,0,0,3.0,0,3.5,3.0,3.0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,0,2,2,1,0
617,F,27,writer,0,1.0,0,0,0,1.0,1.0,0,2.0,0,0,1.0,0,0,0,3.0,1.0,0,0,0,2,0,0,0,1,2,0,2,0,0,1,0,0,0,1,2,0,0
618,F,15,student,0,2.0,2.0,4.0,4.0,3.0,0,0,3.0,0,0,0,0,0,0,4.0,2.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
619,M,17,student,0,3.3333333333333335,0,0,0,1.0,1.5,0,5.0,0,0,1.0,0,0,0,0,1.5,5.0,0,0,3,0,0,0,1,2,0,1,0,0,1,0,0,0,0,2,1,0
620,F,18,writer,0,0,0,5.0,4.0,4.0,0,0,4.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,2,2,0,0,3,0,0,0,0,0,0,1,0,0,0
621,M,17,student,0,3.5,3.0,3.0,3.0,3.5,0,0,4.0,0,0,0,0,0,0,0,4.0,0,0,0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0
622,M,25,programmer,0,4.0,4.0,3.0,3.0,3.5,0,0,4.0,0,0,0,0,0,0,0,2.5,0,0,0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0
623,F,50,educator,0,5.0,5.0,0,0,4.0,0,0,4.0,0,0,0,0,0,4.333333333333333,5.0,0,5.0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,3,1,0,1,0
624,M,19,student,0,0,0,4.0,4.0,4.0,0,0,4.5,0,0,0,0,0,5.0,4.0,3.0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,1,1,1,0,0
625,M,27,programmer,0,3.5,0,0,0,3.0,0,0,3.6666666666666665,0,0,0,0,0,0,0,4.0,3.0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,1,0
626,M,23,scientist,0,1.0,1.0,0,1.0,1.0,0,0,4.0,0,0,0,0,0,0,2.5,1.0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0
627,M,24,engineer,0,2.5,3.0,0,0,2.0,0,0,3.6666666666666665,0,0,0,0,0,0,5.0,3.0,0,0,0,2,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0
628,M,13,none,0,3.0,3.0,0,2.0,3.5,0,0,2.0,0,0,0,0,0,3.0,0,0,0,0,0,1,1,0,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0
629,F,46,other,0,3.0,0,0,0,3.0,2.0,0,3.0,0,0,0,0,0,0,2.0,2.0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,1,1,0,0
630,F,26,healthcare,0,0,0,4.0,4.0,4.0,5.0,0,3.0,0,0,0,0,0,0,4.0,5.0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,1,0,0
631,F,18,student,0,0,0,0,0,0,0,0,3.6666666666666665,0,0,3.0,4.0,0,3.0,0,3.0,3.0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,1,1,0
632,M,18,student,0,4.0,4.0,3.0,3.0,3.0,4.0,0,3.0,0,0,0,0,0,0,3.0,4.0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0
633,M,35,programmer,0,4.0,4.0,0,0,3.0,3.0,0,3.3333333333333335,0,0,0,0,0,4.0,4.0,3.5,4.0,0,0,2,1,0,0,1,1,0,3,0,0,0,0,0,1,1,2,1,0
634,M,39,engineer,0,0,0,3.0,3.0,3.5,0,0,4.5,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0
635,M,22,other,0,2.0,2.0,4.0,4.0,3.0,0,0,3.0,0,0,0,0,0,0,0,2.0,0,0,0,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0
636,M,47,educator,0,0,0,3.0,3.0,3.0,0,0,4.333333333333333,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0
637,M,30,other,0,0,0,4.0,4.0,2.5,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0
638,M,45,engineer,0,3.75,3.0,0,0,3.0,2.0,0,4.5,0,0,0,0,0,4.0,4.0,0,4.5,0,0,4,2,0,0,2,1,0,2,0,0,0,0,0,1,1,0,2,0
639,F,42,librarian,0,4.0,0,0,0,0,3.0,0,4.333333333333333,0,0,0,0,0,5.0,0,3.5,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,2,0,0
640,M,20,student,0,4.0,4.0,0,0,4.0,4.5,0,4.0,0,0,0,0,0,0,0,4.333333333333333,0,0,0,2,1,0,0,1,2,0,1,0,0,0,0,0,0,0,3,0,0
641,M,24,student,0,3.0,3.0,0,0,0,0,0,4.333333333333333,0,0,0,0,0,3.0,3.0,5.0,3.0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,0
642,F,18,student,0,3.5,4.0,5.0,5.0,4.333333333333333,0,0,4.0,0,0,0,0,0,0,0,4.0,0,0,0,2,1,1,2,3,0,0,2,0,0,0,0,0,0,0,1,0,0
643,M,39,scientist,0,3.5,3.0,5.0,5.0,4.5,3.0,0,3.5,0,0,0,0,0,0,0,3.0,0,0,0,2,1,1,1,2,1,0,2,0,0,0,0,0,0,0,2,0,0
644,M,51,retired,0,4.333333333333333,4.0,0,0,0,4.0,0,4.0,0,0,0,0,0,4.0,4.5,4.0,4.5,0,0,3,2,0,0,0,1,0,1,0,0,0,0,0,1,2,2,2,0
645,M,27,programmer,0,4.0,0,0,0,4.0,4.0,0,4.333333333333333,0,0,0,0,0,0,0,4.5,4.0,0,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,2,1,0
646,F,17,student,0,0,0,0,3.0,3.0,0,0,3.3333333333333335,0,0,0,0,0,3.0,3.0,0,3.0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1,1,0,1,0
647,M,40,educator,0,4.5,4.0,0,0,3.5,4.0,0,4.5,0,0,0,0,0,3.0,0,0,5.0,0,0,2,1,0,0,2,1,0,2,0,0,0,0,0,1,0,0,1,0
648,M,43,engineer,0,2.5,4.0,5.0,5.0,3.0,4.0,0,2.5,0,0,0,0,0,0,0,4.0,0,0,0,2,1,1,1,2,1,0,2,0,0,0,0,0,0,0,2,0,0
649,M,20,student,0,4.0,4.0,5.0,5.0,5.0,4.0,0,4.0,0,0,0,0,0,4.0,4.0,0,4.0,0,0,2,2,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0
650,M,42,engineer,0,3.0,3.0,3.0,3.0,3.0,0,0,3.5,0,0,0,0,0,0,4.0,3.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
651,M,65,retired,0,4.0,0,0,0,3.5,4.0,0,3.0,0,0,0,0,0,2.0,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0
652,M,35,other,0,3.3333333333333335,2.0,0,0,2.0,0,0,3.0,0,0,0,0,0,2.0,3.0,4.0,4.0,0,0,3,1,0,0,1,0,0,2,0,0,0,0,0,1,2,2,1,0
653,M,31,executive,0,2.0,1.0,4.0,4.0,3.5,0,0,2.5,0,0,0,0,0,0,2.0,1.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
654,F,27,student,0,4.0,0,4.0,4.5,4.333333333333333,0,0,4.5,0,0,0,0,0,0,0,3.0,0,0,0,1,0,1,2,3,0,0,2,0,0,0,0,0,0,0,1,0,0
655,F,50,healthcare,0,2.5,3.0,2.0,2.0,2.0,2.0,0,2.0,0,0,0,0,0,0,0,2.5,0,0,0,2,1,1,1,2,1,0,2,0,0,0,0,0,0,0,2,0,0
656,M,48,educator,0,1.0,0,0,0,3.0,0,0,2.3333333333333335,0,0,0,0,0,0,3.0,2.0,1.0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,2,1,0
657,F,26,none,0,0,0,3.0,3.0,2.0,0,0,3.5,0,0,0,0,0,0,2.0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,2,0,0,0
658,M,33,programmer,0,0,0,4.0,4.5,4.5,0,0,4.333333333333333,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,2,2,0,0,3,0,0,0,0,0,0,1,0,0,0
659,M,31,educator,0,3.0,0,0,0,3.5,0,0,3.6666666666666665,0,0,0,0,0,0,3.0,5.0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,1,1,0,0
660,M,26,student,0,2.0,2.0,3.0,3.0,3.0,0,0,3.0,0,0,0,0,0,0,3.0,1.5,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0
661,M,28,programmer,0,5.0,0,5.0,5.0,5.0,0,0,4.333333333333333,0,0,0,0,0,0,0,4.0,3.0,0,0,1,0,1,2,2,0,0,3,0,0,0,0,0,0,0,2,1,0
662,M,55,librarian,0,3.0,3.0,0,0,4.0,0,0,4.5,0,0,0,0,0,3.0,3.0,0,3.5,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,2,0
663,M,26,other,0,0,0,4.0,4.0,4.0,0,0,3.0,0,0,0,0,0,0,4.0,4.0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0
664,M,30,engineer,0,4.0,0,4.0,4.0,4.0,5.0,0,3.5,0,0,0,0,0,0,3.0,5.0,0,0,0,1,0,1,1,2,1,0,2,0,0,0,0,0,0,1,1,0,0
665,M,25,administrator,0,0,0,4.0,4.0,4.0,4.0,0,4.0,0,0,0,0,0,0,4.0,4.0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,1,0,0
666,M,44,administrator,0,5.0,0,0,0,5.0,3.0,0,3.6666666666666665,0,0,0,0,0,0,4.0,3.0,0,0,0,1,0,0,0,1,2,0,3,0,0,0,0,0,0,1,2,0,0
667,M,35,librarian,0,5.0,0,0,0,3.0,0,0,4.333333333333333,0,0,0,0,0,3.0,0,4.0,3.0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,2,1,0
668,F,29,writer,0,4.0,4.0,0,0,2.6666666666666665,3.0,0,0,0,0,0,0,0,3.0,5.0,0,3.0,0,0,2,2,0,0,3,1,0,0,0,0,0,0,0,2,1,0,2,0
669,M,37,other,0,3.0,0,5.0,5.0,5.0,5.0,0,3.0,0,0,0,0,0,0,3.0,5.0,3.0,0,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,1,1,1,0
670,M,30,technician,0,5.0,0,0,4.0,3.5,0,0,4.0,0,0,0,0,0,3.0,5.0,5.0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,1,1,1,0,0
671,M,21,programmer,0,4.5,4.0,0,0,5.0,2.0,0,4.0,0,0,0,0,0,0,5.0,3.0,0,0,0,2,1,0,0,1,1,0,3,0,0,0,0,0,0,1,2,0,0
672,F,54,administrator,0,3.0,3.0,0,0,4.5,0,0,3.0,0,0,0,0,0,3.0,3.5,0,3.0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,2,0,1,0
673,M,51,educator,0,5.0,0,0,0,4.0,4.0,0,2.0,0,0,0,0,0,0,2.0,4.5,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0
674,F,13,student,0,4.0,4.0,4.0,4.0,4.0,0,0,4.0,0,0,0,0,0,4.0,4.0,0,4.0,0,0,1,1,1,1,2,0,0,1,0,0,0,0,0,1,1,0,1,0
675,M,34,other,0,1.0,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,1.0,1.0,1.0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,1,0
676,M,30,programmer,0,5.0,0,5.0,5.0,3.0,0,0,3.5,0,0,0,0,0,0,0,0,5.0,0,0,1,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0
677,M,20,other,0,0,0,4.0,4.5,4.5,0,0,2.5,0,0,0,5.0,0,1.0,4.0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,1,0,1,1,0,0,0
678,M,50,educator,0,0,0,5.0,5.0,5.0,0,0,3.3333333333333335,0,0,0,0,0,3.0,4.0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,1,1,0,0,0
679,F,20,student,0,5.0,0,3.0,2.5,3.0,0,0,3.5,0,0,0,0,0,0,0,5.0,0,0,0,1,0,1,2,3,0,0,2,0,0,0,0,0,0,0,1,0,0
680,M,33,lawyer,0,0,0,4.0,4.0,4.0,0,0,4.666666666666667,0,0,0,0,0,5.0,5.0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,1,1,0,0,0
681,F,44,marketing,0,0,0,0,2.0,2.0,0,0,2.3333333333333335,0,0,0,0,0,5.0,1.0,1.0,5.0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1,2,1,1,0
682,M,23,programmer,0,3.0,3.0,4.0,4.0,3.5,0,0,3.0,0,0,0,0,0,0,0,3.0,0,0,0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0
683,M,42,librarian,0,4.0,4.0,0,0,0,4.5,0,4.333333333333333,0,0,0,0,0,0,4.0,0,4.0,0,0,3,1,0,0,0,2,0,3,0,0,0,0,0,0,1,0,1,0
684,M,28,student,0,0,0,4.0,4.5,4.5,0,0,5.0,0,0,0,0,0,0,3.0,3.0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0
685,F,32,librarian,0,0,0,0,0,3.0,0,0,1.5,0,0,2.0,2.0,0,1.0,0,2.0,1.0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,1,0,1,1,0
686,M,32,educator,0,4.0,3.0,0,0,0,4.5,0,5.0,0,0,0,0,0,0,0,4.0,5.0,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,3,1,0
687,F,31,healthcare,0,3.0,0,0,0,4.0,0,0,4.0,0,0,0,0,0,5.0,3.0,3.0,3.0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,1,2,1,0
688,F,37,administrator,0,0,5.0,0,5.0,5.0,5.0,0,0,0,5.0,5.0,0,5.0,0,0,5.0,0,0,0,0,1,0,2,1,1,0,0,0,1,1,0,1,0,0,2,0,0
